2018	1학기	MCA244	PLC실습	PLC Lab	2	1	2	01	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	학부공통선택[교직][복수]	학부공통선택[교직][복수]	학부공통선택[교직][복수]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 2 생산                            	월/07A	월/07B	월/08A	월/08B	월/09A	월/09B	 	 	 	 	 	 	 	 	 	 	허준영	N	0.5	N
2018	1학기	MCA244	PLC실습	PLC Lab	2	1	2	02	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	학부공통선택[교직][복수]	학부공통선택[교직][복수]	학부공통선택[교직][복수]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 2 제어                            	수/01A	수/01B	수/02A	수/02B	수/03A	수/03B	 	 	 	 	 	 	 	 	 	 	허준영	N	0.5	N
2018	1학기	MCA244	PLC실습	PLC Lab	2	1	2	03	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	학부공통선택[교직][복수]	학부공통선택[교직][복수]	학부공통선택[교직][복수]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 2 디지                            	월/02A	월/02B	월/03A	월/03B	월/04A	월/04B	 	 	 	 	 	 	 	 	 	 	안채헌	N	0.5	N
2018	1학기	MTA433	TRIZ응용설계 및 실습 	Mechanical Design using TRIZ	2	1	2	01	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	학과(전공)선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 4                             	화/06A	화/06B	목/01A	목/01B	목/02A	목/02B	 	 	 	 	 	 	 	 	 	 	허용정	N	0.5	N
2018	1학기	MTA421	공장설비계획(창업)	Factory Equipment Planning	2	2	0	01	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	학과(전공)선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 4                             	수/02A	수/02B	수/03A	수/03B	 	 	 	 	 	 	 	 	 	 	 	 	김문기	N	0	N
2018	1학기	MTC742	공학설계Ⅰ(캡스톤디자인)	Engineering Design I	1	1	2	01	200 	학부공통필수	메카트로닉스공학부	자유선택	자유선택	자유선택	학부공통필수	학부공통필수	학부공통필수	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 전체                             	목/11A	목/11B	 	 	 	 	 	 	 	 	 	 	 	 	 	 	이병렬	N	1	N
2018	1학기	MTC752	공학설계Ⅱ(캡스톤디자인)	Engineering Design Ⅱ	1	1	2	01	200 	학부공통필수	메카트로닉스공학부	자유선택	자유선택	자유선택	학부공통필수	학부공통필수	학부공통필수	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 전체                             	목/11A	목/11B	 	 	 	 	 	 	 	 	 	 	 	 	 	 	이병렬	N	1	N
2018	1학기	MTB402	기계공작법	Manufacturing Process	2	2	0	01	50 	학과(전공)필수	메카트로닉스공학부	자유선택	자유선택	자유선택	학과(전공)필수[교직][복수]	자유선택[교직]	자유선택[교직]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 2                             	수/02A	수/02B	수/03A	수/03B	 	 	 	 	 	 	 	 	 	 	 	 	민동균	N	0	N
2018	1학기	MTA412	기계및전자재료	Materials for Mechanics and Electronics	2	2	0	01	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	자유선택[교직]	학과(전공)선택[교직]	자유선택[교직]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 4                             	수/05A	수/05B	수/06A	수/06B	 	 	 	 	 	 	 	 	 	 	 	 	장영철	N	0	N
2018	1학기	MEC362	기계재료	Mechanical Materials	2	2	0	01	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	학과(전공)선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 3                             	화/03A	화/03B	화/04A	화/04B	 	 	 	 	 	 	 	 	 	 	 	 	허용정	N	0	N
